"","id","token","pos","check","paradigm_he","paradigm_lat","kwic","art","adj","noun","latin","chk_ann"
"3464",7810,"פעדערלאע","ADJ",1,"ע","-e","די פעדערלאע געריכט","di","{p-f}ederl{a-o}e","geri{k-ch}t","di {p-f}ederl{a-o}e geri{k-ch}t",NA
"1855",4094,"פעטע","ADJ",1,NA,"-e","די פעטע פרייזן","di","{p-f}ete","{p-f}reisn","di {p-f}ete {p-f}reisn",NA
"2024",4487,"פעלקער-ליגע","ADJ",1,NA,"-e","דער פעלקער-ליגע ווען","der","{p-f}elker-lige","wen","der {p-f}elker-lige wen",NA
"9023",5351,"פעמיניסטישע","NOUN",1,"ע","-e","א שטארקע פעמיניסטישע","a","scht{a-o}rke","{p-f}eminisstische","a scht{a-o}rke {p-f}eminisstische",NA
"3763",8510,"פּענסילוועניע","ADJ",1,"ע","-e","די פּענסילוועניע דויטש","di","{p-f}ּenssilwenie","d{u-o}itsch","di {p-f}ּenssilwenie d{u-o}itsch",NA
"1070",2332,"פענסעלוועניע","ADJ",1,"ע","-e","דער פענסעלוועניע שטאטס","der","{p-f}ensselwenie","scht{a-o}tss","der {p-f}ensselwenie scht{a-o}tss",NA
"1281",2861,"פענע","ADJ",1,"ע","-e","א פענע וואס","a","{p-f}ene","w{a-o}ss","a {p-f}ene w{a-o}ss",1
"488",1115,"פערזעהנליכע","ADJ",1,NA,"-e","די פערזעהנליכע באליידינגונגען","di","{p-f}ersehnli{k-ch}e","{b-v}{a-o}leiding{u-o}ngen","di {p-f}ersehnli{k-ch}e {b-v}{a-o}leiding{u-o}ngen",NA
"173",446,"פערזענליכע","ADJ",1,"כע","-e","די פערזענליכע בליצבריוו","di","{p-f}ersenli{k-ch}e","{b-v}liz{b-v}riw","di {p-f}ersenli{k-ch}e {b-v}liz{b-v}riw",NA
"4832",497,"פערזענלעכע","NOUN",1,NA,"-e","די ערשטע פערזענלעכע","di","erschte","{p-f}ersenle{k-ch}e","di erschte {p-f}ersenle{k-ch}e",NA
"7756",3895,"פערזענלעכקייטן","NOUN",1,"טן","-en","די באקאנטע פערזענלעכקייטן","di","{b-v}{a-o}k{a-o}nte","{p-f}ersenle{k-ch}keitn","di {b-v}{a-o}k{a-o}nte {p-f}ersenle{k-ch}keitn",NA
"2660",5973,"פערטילאזאציע","ADJ",1,"ע","-e","די פערטילאזאציע טוען","di","{p-f}ertil{a-o}s{a-o}zie","t{u-o}en","di {p-f}ertil{a-o}s{a-o}zie t{u-o}en",NA
"1198",2654,"פערטיליזאציע","ADJ",1,"ע","-e","די פערטיליזאציע ווערט","di","{p-f}ertilis{a-o}zie","wert","di {p-f}ertilis{a-o}zie wert",NA
"526",1202,"פערטיליזירטע","ADJ",1,NA,"-e","דאס פערטיליזירטע איי","d{a-o}ss","{p-f}ertilisirte","ii","d{a-o}ss {p-f}ertilisirte ii",NA
"444",1016,"פערטע","ADJ",1,"טע","-e","די פערטע גרעסטע","di","{p-f}erte","gresste","di {p-f}erte gresste",NA
"21",54,"פֿערטע","ADJ",1,"טע","-e","דאס פֿערטע יאר","d{a-o}ss","{p-f}ֿerte","i{a-o}r","d{a-o}ss {p-f}ֿerte i{a-o}r",NA
"3290",7414,"פערטעליזירטע","ADJ",1,"טע","-e","די פערטעליזירטע איי","di","{p-f}ertelisirte","ii","di {p-f}ertelisirte ii",NA
"1094",2391,"פערמענאנטע","ADJ",1,NA,"-e","א פערמענאנטע טייל","a","{p-f}ermen{a-o}nte","teil","a {p-f}ermen{a-o}nte teil",1
"984",2145,"פּערעיאָנאַלע","ADJ",1,"לע","-le","די פּערעיאָנאַלע גלידער","di","{p-f}ּerei{a-o}ָn{a-o}ַle","glider","di {p-f}ּerei{a-o}ָn{a-o}ַle glider",NA
"1273",2849,"פראָבלעם","ADJ",1,"עם","-em","א פראָבלעם ווייל","a","{p-f}r{a-o}ָ{b-v}lem","weil","a {p-f}r{a-o}ָ{b-v}lem weil",NA
"974",2121,"פראַגע","ADJ",1,NA,"-e","דער פראַגע צו","der","{p-f}r{a-o}ַge","z{u-o}","der {p-f}r{a-o}ַge z{u-o}",NA
"8122",4305,"פראגראמירן","NOUN",1,"רן","-en","די אפליקאציע פראגראמירן","di","a{p-f}lik{a-o}zie","{p-f}r{a-o}gr{a-o}mirn","di a{p-f}lik{a-o}zie {p-f}r{a-o}gr{a-o}mirn",NA
"6447",2327,"פראדוקטן","NOUN",1,"טן","-en","די ענליכע פראדוקטן","di","enli{k-ch}e","{p-f}r{a-o}d{u-o}ktn","di enli{k-ch}e {p-f}r{a-o}d{u-o}ktn",NA
"3426",7685,"פראוויזארישע","ADJ",1,"ע","-e","א פראוויזארישע סטאנציע","a","{p-f}r{a-o}wis{a-o}rische","sst{a-o}nzie","a {p-f}r{a-o}wis{a-o}rische sst{a-o}nzie",NA
"2513",5659,"פראזע","ADJ",1,NA,"-e","די פראזע בחור","di","{p-f}r{a-o}se","{b-v}ch{u-o}r","di {p-f}r{a-o}se {b-v}ch{u-o}r",NA
"2255",5040,"פראכטפולסטע","ADJ",1,NA,"-e","די פראכטפולסטע שטאט","di","{p-f}r{a-o}{k-ch}t{p-f}{u-o}lsste","scht{a-o}t","di {p-f}r{a-o}{k-ch}t{p-f}{u-o}lsste scht{a-o}t",NA
"474",1081,"פראכטפולע","ADJ",1,"לע","-le","א פראכטפולע מעמד","a","{p-f}r{a-o}{k-ch}t{p-f}{u-o}le","memd","a {p-f}r{a-o}{k-ch}t{p-f}{u-o}le memd",NA
"12553",9467,"פראמימענטן","NOUN",1,"טן","-en","דעם נייעם פראמימענטן","dem","neiem","{p-f}r{a-o}mimentn","dem neiem {p-f}r{a-o}mimentn",NA
"482",1101,"פראמינינטע","ADJ",1,NA,"-e","די פראמינינטע פיגורן","di","{p-f}r{a-o}mininte","{p-f}ig{u-o}rn","di {p-f}r{a-o}mininte {p-f}ig{u-o}rn",NA
"3571",8053,"פראמינענטסטע","ADJ",1,"טע","-e","די פראמינענטסטע קונסט","di","{p-f}r{a-o}minentsste","k{u-o}nsst","di {p-f}r{a-o}minentsste k{u-o}nsst",NA
"1004",2186,"פראמינענטסע","ADJ",1,"טע","-e","די פראמינענטסע ביז","di","{p-f}r{a-o}minentsse","{b-v}is","di {p-f}r{a-o}minentsse {b-v}is",NA
"2738",6127,"פראמענענטע","ADJ",1,"סע","-e","א פראמענענטע געגענט","a","{p-f}r{a-o}menente","gegent","a {p-f}r{a-o}menente gegent",NA
"1442",3172,"פֿראַנצויזישע","ADJ",1,"ע","-e","די פֿראַנצויזישע איבערזעצונג","di","{p-f}ֿr{a-o}ַnz{u-o}isische","i{b-v}ersez{u-o}ng","di {p-f}ֿr{a-o}ַnz{u-o}isische i{b-v}ersez{u-o}ng",NA
"3",10,"פראנקישע","ADJ",1,"ע","-e","די פראנקישע אימפעריע","di","{p-f}r{a-o}nkische","im{p-f}erie","di {p-f}r{a-o}nkische im{p-f}erie",1
"4194",9529,"פראנקפורטע","ADJ",1,NA,"-e","די פראנקפורטע קהילה","di","{p-f}r{a-o}nk{p-f}{u-o}rte","khilh","di {p-f}r{a-o}nk{p-f}{u-o}rte khilh",NA
"2739",6129,"פראנש-קאמטע","ADJ",1,NA,"-e","דעם פראנש-קאמטע ראיאן","dem","{p-f}r{a-o}nsch-k{a-o}mte","ri{a-o}n","dem {p-f}r{a-o}nsch-k{a-o}mte ri{a-o}n",NA
"7144",3191,"פראסטיגע","NOUN",1,NA,"-e","א אייזיגע פראסטיגע","a","iisige","{p-f}r{a-o}sstige","a iisige {p-f}r{a-o}sstige",NA
"3956",8985,"פראסטע","ADJ",1,"גע","-e","די פראסטע פישער","di","{p-f}r{a-o}sste","{p-f}ischer","di {p-f}r{a-o}sste {p-f}ischer",NA
"3815",8670,"פראפארציאנאלע","ADJ",1,"לע","-le","א פראפארציאנאלע סיסטעם","a","{p-f}r{a-o}{p-f}{a-o}rzi{a-o}n{a-o}le","ssisstem","a {p-f}r{a-o}{p-f}{a-o}rzi{a-o}n{a-o}le ssisstem",NA
"4833",499,"פראפעסיאנעלערע","NOUN",1,NA,"-e","די גרעסטע פראפעסיאנעלערע","di","gresste","{p-f}r{a-o}{p-f}essi{a-o}nelere","di gresste {p-f}r{a-o}{p-f}essi{a-o}nelere",NA
"8391",4623,"פראצעסן","NOUN",1,"סן","-en","די כעמישע פראצעסן","di","{k-ch}emische","{p-f}r{a-o}zessn","di {k-ch}emische {p-f}r{a-o}zessn",NA
"2692",6035,"פּראַקטישע","ADJ",1,"ע","-e","די פּראַקטישע קשיאות","di","{p-f}ּr{a-o}ַktische","kschi{a-o}{u-o}t","di {p-f}ּr{a-o}ַktische kschi{a-o}{u-o}t",NA
"4002",9110,"פרגאנגענעם","ADJ",1,"עם","-em","דעם פרגאנגענעם יום","dem","{p-f}rg{a-o}ngenem","i{u-o}m","dem {p-f}rg{a-o}ngenem i{u-o}m",NA
"7935",4088,"פרובירן","NOUN",1,"רן","-en","דעם ניתבע פרובירן","dem","nit{b-v}e","{p-f}r{u-o}{b-v}irn","dem nit{b-v}e {p-f}r{u-o}{b-v}irn",NA
"1663",3672,"פרויענ''ישע","ADJ",1,"ע","-e","א פרויענ''ישע ארבעט","a","{p-f}r{u-o}ien''ische","{a-o}r{b-v}et","a {p-f}r{u-o}ien''ische {a-o}r{b-v}et",NA
"12398",9285,"פרוכטיגע","NOUN",1,NA,"-e","א זיסע פרוכטיגע","a","sisse","{p-f}r{u-o}{k-ch}tige","a sisse {p-f}r{u-o}{k-ch}tige",NA
"2080",4659,"פרוכפערע","ADJ",1,"גע","-e","די פרוכפערע פלוינען","di","{p-f}r{u-o}{k-ch}{p-f}ere","{p-f}l{u-o}inen","di {p-f}r{u-o}{k-ch}{p-f}ere {p-f}l{u-o}inen",NA
"2111",4711,"פרומסטע","ADJ",1,"רע","-e","די פרומסטע קרייזן","di","{p-f}r{u-o}msste","kreisn","di {p-f}r{u-o}msste kreisn",NA
"551",1243,"פרי-צייטיגע","ADJ",1,NA,"-e","די פרי-צייטיגע ראסען","di","{p-f}ri-zeitige","r{a-o}ssen","di {p-f}ri-zeitige r{a-o}ssen",NA
"1164",2568,"פרידליכע","ADJ",1,NA,"-e","דאס פרידליכע ניצן","d{a-o}ss","{p-f}ridli{k-ch}e","nizn","d{a-o}ss {p-f}ridli{k-ch}e nizn",NA
"2800",6264,"פריהע","ADJ",1,"ע","-e","די פריהע ניינציגער","di","{p-f}rihe","neinziger","di {p-f}rihe neinziger",NA
"248",606,"פריהערדיגע","ADJ",1,NA,"-e","די פריהערדיגע פופצן","di","{p-f}riherdige","{p-f}{u-o}{p-f}zn","di {p-f}riherdige {p-f}{u-o}{p-f}zn",NA
"1053",2279,"פריווילעגיע","ADJ",1,"ע","-e","א פריווילעגיע וואס","a","{p-f}riwilegie","w{a-o}ss","a {p-f}riwilegie w{a-o}ss",1
"1033",2247,"פריזמע","ADJ",1,NA,"-e","א פריזמע צעלייגט","a","{p-f}risme","zeleigt","a {p-f}risme zeleigt",NA
"6647",2581,"פרייהאנדל","NOUN",1,"דל","-el","די אייראפעאישע פרייהאנדל","di","iir{a-o}{p-f}eische","{p-f}reih{a-o}ndl","di iir{a-o}{p-f}eische {p-f}reih{a-o}ndl",NA
"12142",8998,"פרייהייטן","NOUN",1,"טן","-en","די אינידווידאולע פרייהייטן","di","inidwid{a-o}{u-o}le","{p-f}reiheitn","di inidwid{a-o}{u-o}le {p-f}reiheitn",NA
"2182",4899,"פרייוועטיציע","ADJ",1,"ע","-e","די פרייוועטיציע דורך","di","{p-f}reiwetizie","d{u-o}rch","di {p-f}reiwetizie d{u-o}rch",NA
"5195",901,"פרייזן","NOUN",1,"זן","-en","די הויכע פרייזן","di","h{u-o}i{k-ch}e","{p-f}reisn","di h{u-o}i{k-ch}e {p-f}reisn",NA
"2058",4605,"פרייליכסטע","ADJ",1,NA,"-e","די פרייליכסטע און","di","{p-f}reili{k-ch}sste","a{u-o}n","di {p-f}reili{k-ch}sste a{u-o}n",NA
"3294",7420,"פרייליכע","ADJ",1,"טע","-e","א פרייליכע פאקט","a","{p-f}reili{k-ch}e","{p-f}{a-o}kt","a {p-f}reili{k-ch}e {p-f}{a-o}kt",NA
"44",111,"פרייסישע","ADJ",1,"ע","-e","די פרייסישע און","di","{p-f}reissische","a{u-o}n","di {p-f}reissische a{u-o}n",NA
"123",336,"פרייע","ADJ",1,"ע","-e","א פרייע געמיינזאמע","a","{p-f}reie","gemeins{a-o}me","a {p-f}reie gemeins{a-o}me",NA
"1277",2853,"פרײַע","ADJ",1,"ע","-e","דאס פרײַע פליסן","d{a-o}ss","{p-f}rײַe","{p-f}lissn","d{a-o}ss {p-f}rײַe {p-f}lissn",NA
"4215",9572,"פריִיִקע","ADJ",1,NA,"-e","די פריִיִקע יארן","di","{p-f}riִiִke","i{a-o}rn","di {p-f}riִiִke i{a-o}rn",NA
"3765",8514,"פרינציפאלע","ADJ",1,"לע","-le","די פרינציפאלע שפראך","di","{p-f}rinzi{p-f}{a-o}le","sch{p-f}r{a-o}ch","di {p-f}rinzi{p-f}{a-o}le sch{p-f}r{a-o}ch",NA
"343",807,"פרינציפיעלע","ADJ",1,"לע","-le","די פרינציפיעלע אייגנשאפטן","di","{p-f}rinzi{p-f}iele","iignsch{a-o}{p-f}tn","di {p-f}rinzi{p-f}iele iignsch{a-o}{p-f}tn",NA
"3760",8507,"פּרינציפּיעלע","ADJ",1,"לע","-le","די פּרינציפּיעלע און","di","{p-f}ּrinzi{p-f}ּiele","a{u-o}n","di {p-f}ּrinzi{p-f}ּiele a{u-o}n",NA
"6142",1968,"פרינציפן","NOUN",1,"פן","-en","די אלע פרינציפן","di","{a-o}le","{p-f}rinzi{p-f}n","di {a-o}le {p-f}rinzi{p-f}n",NA
"3004",6781,"פרינציפעלע","ADJ",1,"לע","-le","די פרינציפעלע אינסטיטוציעס","di","{p-f}rinzi{p-f}ele","insstit{u-o}ziess","di {p-f}rinzi{p-f}ele insstit{u-o}ziess",NA
"538",1223,"פריסטע","ADJ",1,NA,"-e","די פריסטע שטאפל","di","{p-f}risste","scht{a-o}{p-f}l","di {p-f}risste scht{a-o}{p-f}l",NA
"2534",5703,"פריע","ADJ",1,"ע","-e","די פריע אוניווערס","di","{p-f}rie","a{u-o}niwerss","di {p-f}rie a{u-o}niwerss",NA
"108",290,"פריערדיגע","ADJ",1,NA,"-e","די פריערדיגע בנין","di","{p-f}rierdige","{b-v}nin","di {p-f}rierdige {b-v}nin",NA
"138",359,"פריערדיקע","ADJ",1,"גע","-e","די פריערדיקע אלבאם","di","{p-f}rierdike","{a-o}l{b-v}{a-o}m","di {p-f}rierdike {a-o}l{b-v}{a-o}m",NA
"2549",5731,"פריערדערמאנטע","ADJ",1,"קע","-e","די פריערדערמאנטע ראטגעבער","di","{p-f}rierderm{a-o}nte","r{a-o}tge{b-v}er","di {p-f}rierderm{a-o}nte r{a-o}tge{b-v}er",NA
"652",1418,"פריערע","ADJ",1,"טע","-e","די פריערע פיר","di","{p-f}riere","{p-f}ir","di {p-f}riere {p-f}ir",NA
"4247",9634,"פריצייטיגע","ADJ",1,"רע","-e","דער פריצייטיגע אייזן","der","{p-f}rizeitige","iisn","der {p-f}rizeitige iisn",NA
"4139",9421,"פרסיש''ע","ADJ",1,"ע","-e","די פרסיש''ע אימפעריע","di","{p-f}rssisch''e","im{p-f}erie","di {p-f}rssisch''e im{p-f}erie",1
"2085",4668,"פרסישע","ADJ",1,"ע","-e","די פרסישע מלוכה","di","{p-f}rssische","ml{u-o}{k-ch}h","di {p-f}rssische ml{u-o}{k-ch}h",NA
"777",1708,"פרעהיסטארישע","ADJ",1,"ע","-e","די פרעהיסטארישע עפאכעס","di","{p-f}rehisst{a-o}rische","e{p-f}{a-o}{k-ch}ess","di {p-f}rehisst{a-o}rische e{p-f}{a-o}{k-ch}ess",NA
"702",1525,"פרעזידענטליכע","ADJ",1,NA,"-e","די פרעזידענטליכע וואלן","di","{p-f}residentli{k-ch}e","w{a-o}ln","di {p-f}residentli{k-ch}e w{a-o}ln",NA
"9386",5790,"פרעזידענטן","NOUN",1,"טן","-en","די גוטע פרעזידענטן","di","g{u-o}te","{p-f}residentn","di g{u-o}te {p-f}residentn",NA
"9990",6500,"פרעזידענטקע","NOUN",1,NA,"-e","די געוועזענע פרעזידענטקע","di","gewesene","{p-f}residentke","di gewesene {p-f}residentke",NA
"1182",2626,"פרעמדע","ADJ",1,NA,"-e","די פרעמדע פאטאגענען","di","{p-f}remde","{p-f}{a-o}t{a-o}genen","di {p-f}remde {p-f}{a-o}t{a-o}genen",NA
"3986",9049,"פּרעסטיזש-פולע","ADJ",1,"לע","-le","די פּרעסטיזש-פולע נאציאנאלער","di","{p-f}ּresstissch-{p-f}{u-o}le","n{a-o}zi{a-o}n{a-o}ler","di {p-f}ּresstissch-{p-f}{u-o}le n{a-o}zi{a-o}n{a-o}ler",NA
"3478",7838,"פרעסטיזשפולע","ADJ",1,"לע","-le","די פרעסטיזשפולע טעגליכע","di","{p-f}resstissch{p-f}{u-o}le","tegli{k-ch}e","di {p-f}resstissch{p-f}{u-o}le tegli{k-ch}e",NA
"2899",6510,"פרעצידענטלאזע","ADJ",1,NA,"-e","א פרעצידענטלאזע שטאפל","a","{p-f}rezidentl{a-o}se","scht{a-o}{p-f}l","a {p-f}rezidentl{a-o}se scht{a-o}{p-f}l",NA
"282",681,"פשוט''ע","ADJ",1,"ע","-e","א פשוט''ע ביקס","a","{p-f}sch{u-o}t''e","{b-v}ikss","a {p-f}sch{u-o}t''e {b-v}ikss",NA
"1651",3649,"פשוטע","ADJ",1,NA,"-e","די פשוטע מענטשן","di","{p-f}sch{u-o}te","mentschn","di {p-f}sch{u-o}te mentschn",NA
"1800",3966,"צארישע","ADJ",1,"ע","-e","די צארישע פאלאץ","di","z{a-o}rische","{p-f}{a-o}l{a-o}z","di z{a-o}rische {p-f}{a-o}l{a-o}z",NA
"493",1130,"צובראכענע","ADJ",1,"ע","-e","א צובראכענע אלמנה","a","z{u-o}{b-v}r{a-o}{k-ch}ene","{a-o}lmnh","a z{u-o}{b-v}r{a-o}{k-ch}ene {a-o}lmnh",NA
"4814",477,"צוגעהערן","NOUN",1,"רן","-en","די אלע צוגעהערן","di","{a-o}le","z{u-o}gehern","di {a-o}le z{u-o}gehern",NA
"1505",3302,"צוגעלאזענע","ADJ",1,"ע","-e","א צוגעלאזענע מענטש","a","z{u-o}gel{a-o}sene","mentsch","a z{u-o}gel{a-o}sene mentsch",NA
"733",1602,"צוויטע","ADJ",1,NA,"-e","די צוויטע טאג","di","zwite","t{a-o}g","di zwite t{a-o}g",NA
"5540",1279,"צווייגן","NOUN",1,"גן","-en","די פירנדע צווייגן","di","{p-f}irnde","zweign","di {p-f}irnde zweign",NA
"12",32,"צווייטע","ADJ",1,NA,"-e","די צווייטע און","di","zweite","a{u-o}n","di zweite a{u-o}n",NA
"467",1072,"צוויימאנאטליכע","ADJ",1,"טע","-e","דער צוויימאנאטליכע שריפט","der","zweim{a-o}n{a-o}tli{k-ch}e","schri{p-f}t","der zweim{a-o}n{a-o}tli{k-ch}e schri{p-f}t",NA
"7161",3213,"צווייפלען","NOUN",1,"לען","-len","דעם עטליכע צווייפלען","dem","etli{k-ch}e","zwei{p-f}len","dem etli{k-ch}e zwei{p-f}len",NA
"1583",3493,"צווילע","ADJ",1,"לע","-le","די צווילע רעכענונג","di","zwile","re{k-ch}en{u-o}ng","di zwile re{k-ch}en{u-o}ng",NA
"8356",4584,"צוזאגן","NOUN",1,"גן","-en","די קעגנזייטיגע צוזאגן","di","kegnseitige","z{u-o}s{a-o}gn","di kegnseitige z{u-o}s{a-o}gn",NA
"3022",6811,"צוזעצליכע","ADJ",1,NA,"-e","א צוזעצליכע און","a","z{u-o}sezli{k-ch}e","a{u-o}n","a z{u-o}sezli{k-ch}e a{u-o}n",NA
"213",534,"צוקונפטדיגע","ADJ",1,NA,"-e","די צוקונפטדיגע קרייצבאן","di","z{u-o}k{u-o}n{p-f}tdige","kreiz{b-v}{a-o}n","di z{u-o}k{u-o}n{p-f}tdige kreiz{b-v}{a-o}n",NA
"5703",1457,"צוקונפטיגן","NOUN",1,"גן","-en","דעם נייעם צוקונפטיגן","dem","neiem","z{u-o}k{u-o}n{p-f}tign","dem neiem z{u-o}k{u-o}n{p-f}tign",NA
"1185",2629,"צוקונפטיגע","ADJ",1,NA,"-e","די צוקונפטיגע צאםשטויסענישן","di","z{u-o}k{u-o}n{p-f}tige","z{a-o}mscht{u-o}issenischn","di z{u-o}k{u-o}n{p-f}tige z{a-o}mscht{u-o}issenischn",NA
"1661",3668,"צוקונפטע","ADJ",1,"גע","-e","די צוקונפטע קאפל","di","z{u-o}k{u-o}n{p-f}te","k{a-o}{p-f}l","di z{u-o}k{u-o}n{p-f}te k{a-o}{p-f}l",NA
"5097",795,"צוריסענע","NOUN",1,"ע","-e","די אפגעריבענע צוריסענע","di","a{p-f}geri{b-v}ene","z{u-o}rissene","di a{p-f}geri{b-v}ene z{u-o}rissene",NA
"11400",8132,"צוריקגעצויגענע","NOUN",1,"ע","-e","א ערנסטע צוריקגעצויגענע","a","ernsste","z{u-o}rikgez{u-o}igene","a ernsste z{u-o}rikgez{u-o}igene",NA
"10170",6724,"צוריקצוגעבן","NOUN",1,"בן","-en","די בריטישע צוריקצוגעבן","di","{b-v}ritische","z{u-o}rikz{u-o}ge{b-v}n","di {b-v}ritische z{u-o}rikz{u-o}ge{b-v}n",NA
"5553",1294,"צושטיפטע","NOUN",1,NA,"-e","דאס מערסטע צושטיפטע","d{a-o}ss","mersste","z{u-o}schti{p-f}te","d{a-o}ss mersste z{u-o}schti{p-f}te",NA
"8370",4599,"ציבורישע","NOUN",1,"ע","-e","די ערשטע ציבורישע","di","erschte","zi{b-v}{u-o}rische","di erschte zi{b-v}{u-o}rische",NA
"9478",5889,"ציגעהערן","NOUN",1,"רן","-en","די טעגליכע ציגעהערן","di","tegli{k-ch}e","zigehern","di tegli{k-ch}e zigehern",NA
"2379",5363,"ציגעלע","ADJ",1,"לע","-le","א ציגעלע בעל","a","zigele","{b-v}el","a zigele {b-v}el",NA
"3582",8088,"ציוויליזירטע","ADJ",1,NA,"-e","די ציוויליזירטע וועלט","di","ziwilisirte","welt","di ziwilisirte welt",NA
"12166",9025,"ציוויליטעטן","NOUN",1,"טן","-en","די באקריוועדע ציוויליטעטן","di","{b-v}{a-o}kriwede","ziwilitetn","di {b-v}{a-o}kriwede ziwilitetn",NA
"1544",3389,"ציונישע","ADJ",1,"ע","-e","די ציונישע גאגנ","di","zi{u-o}nische","g{a-o}gn","di zi{u-o}nische g{a-o}gn",NA
"205",520,"צייטווייליגע","ADJ",1,NA,"-e","א צייטווייליגע סטעי","a","zeitweilige","sstei","a zeitweilige sstei",NA
"5082",779,"צייטן","NOUN",1,"טן","-en","די שווערסטע צייטן","di","schwersste","zeitn","di schwersste zeitn",NA
"5371",1093,"צייכן","NOUN",1,"כן","-en","א פראגע צייכן","a","{p-f}r{a-o}ge","zei{k-ch}n","a {p-f}r{a-o}ge zei{k-ch}n",NA
"5593",1336,"ציפערן","NOUN",1,"רן","-en","די ריכטיגע ציפערן","di","ri{k-ch}tige","zi{p-f}ern","di ri{k-ch}tige zi{p-f}ern",1
"5477",1206,"ציקל","NOUN",1,"קל","-el","א רעגולערע ציקל","a","reg{u-o}lere","zikl","a reg{u-o}lere zikl",NA
"1467",3224,"ציקלישע","ADJ",1,"ע","-e","די ציקלישע גרופעס","di","ziklische","gr{u-o}{p-f}ess","di ziklische gr{u-o}{p-f}ess",NA
"2740",6132,"צירילישע","ADJ",1,"ע","-e","די צירילישע בוכשטאבן","di","zirilische","{b-v}{u-o}{k-ch}scht{a-o}{b-v}n","di zirilische {b-v}{u-o}{k-ch}scht{a-o}{b-v}n",NA
"1144",2515,"צירקולאציע","ADJ",1,"ע","-e","דער צירקולאציע האט","der","zirk{u-o}l{a-o}zie","h{a-o}t","der zirk{u-o}l{a-o}zie h{a-o}t",NA
"315",749,"צירקע","ADJ",1,NA,"-e","א צירקע זעכציג","a","zirke","se{k-ch}zig","a zirke se{k-ch}zig",NA
"75",194,"צעווילדעוועטע","ADJ",1,"קע","-e","די צעווילדעוועטע מאסן","di","zewildewete","m{a-o}ssn","di zewildewete m{a-o}ssn",NA
"4831",495,"צעטלען","NOUN",1,"לען","-len","די פּאָפּולערע צעטלען","di","{p-f}ּaָ{p-f}ּ{u-o}lere","zetlen","di {p-f}ּaָ{p-f}ּ{u-o}lere zetlen",NA
"184",469,"צעמישטע","ADJ",1,NA,"-e","א צעמישטע סדר","a","zemischte","ssdr","a zemischte ssdr",NA
"2",9,"צענטע","ADJ",1,NA,"-e","דאס צענטע יאר","d{a-o}ss","zente","i{a-o}r","d{a-o}ss zente i{a-o}r",NA
"992",2163,"צענטע-גרעסטע","ADJ",1,"טע","-e","די צענטע-גרעסטע עקאנאמיע","di","zente-gresste","ek{a-o}n{a-o}mie","di zente-gresste ek{a-o}n{a-o}mie",NA
"710",1542,"צענטראליזירטע","ADJ",1,NA,"-e","א צענטראליזירטע עקאנאמיע","a","zentr{a-o}lisirte","ek{a-o}n{a-o}mie","a zentr{a-o}lisirte ek{a-o}n{a-o}mie",NA
"425",974,"צענטראלע","ADJ",1,"לע","-le","א צענטראלע טייל","a","zentr{a-o}le","teil","a zentr{a-o}le teil",1
"2584",5808,"צענטראַלע","ADJ",1,"לע","-le","די צענטראַלע געגנטלעכע","di","zentr{a-o}ַle","gegntle{k-ch}e","di zentr{a-o}ַle gegntle{k-ch}e",NA
"2371",5349,"צענערלינגע","ADJ",1,NA,"-e","די צענערלינגע ווערן","di","zenerlinge","wern","di zenerlinge wern",NA
"11516",8263,"צעראמאניע","NOUN",1,"ע","-e","א צווייטע צעראמאניע","a","zweite","zer{a-o}m{a-o}nie","a zweite zer{a-o}m{a-o}nie",NA
"3504",7905,"צעשטערטע","ADJ",1,"גע","-e","א צעשטערטע קאנסטרוקציע","a","zeschterte","k{a-o}nsstr{u-o}kzie","a zeschterte k{a-o}nsstr{u-o}kzie",NA
"815",1785,"צעשפליטערטע","ADJ",1,NA,"-e","דער צעשפליטערטע מלוכה","der","zesch{p-f}literte","ml{u-o}{k-ch}h","der zesch{p-f}literte ml{u-o}{k-ch}h",NA
"3987",9053,"צפון-דייטשישע","ADJ",1,"ע","-e","א צפון-דייטשישע שפראך","a","zvon-deitschische","sch{p-f}r{a-o}ch","a zvon-deitschische sch{p-f}r{a-o}ch",NA
"3262",7366,"צפונדיגע","ADJ",1,NA,"-e","די צפונדיגע גרעניץ","di","zvondige","greniz","di zvondige greniz",NA
"555",1254,"צפונדיקע","ADJ",1,NA,"-e","די צפונדיקע טייל","di","zvondike","teil","di zvondike teil",1
"557",1256,"צפתע","ADJ",1,"ע","-e","די צפתע בערג","di","z{p-f}te","{b-v}erg","di z{p-f}te {b-v}erg",NA
"1140",2506,"קא-אפעראציע","ADJ",1,"ע","-e","די קא-אפעראציע און","di","k{a-o}-a{p-f}er{a-o}zie","a{u-o}n","di k{a-o}-a{p-f}er{a-o}zie a{u-o}n",NA
"1390",3084,"קאָאליציע","ADJ",1,"ע","-e","די קאָאליציע און","di","k{a-o}ָ{a-o}lizie","a{u-o}n","di k{a-o}ָ{a-o}lizie a{u-o}n",NA
"295",715,"קאאליצישע","ADJ",1,"ע","-e","א קאאליצישע פארהאנדלונג","a","k{a-o}{a-o}lizische","{p-f}{a-o}rh{a-o}ndl{u-o}ng","a k{a-o}{a-o}lizische {p-f}{a-o}rh{a-o}ndl{u-o}ng",NA
