"","article.id","text.id","comment"
"204",3,204,"Der Sicherheitsrat der Vereinten Nationen (UN) hat einstimmig die UN-Beobachtermission Unifil an der israelisch-libanesischen Grenze um ein weiteres Jahr verlängert.Beobachten können die ganz gut.Allerdings handelt es sich bei UNIFIL um eine Friedensmission mit den Zielen: ""restore international peace and security"" und ""assist the Government of Lebanon in ensuring the return of its effective authority in the area"".Auch: ""In addition, UNIFIL was also authorized to ""take all necessary action in areas of deployment of its forces and as it deems within its capabilities, to ensure that its area of operations is not utilized for hostile activities of any kind [...]"".Man könnte die ""Mission"" auch einfach als gescheitert abhaken oder die Missionsziele umsetzen. Man hatte ja seit 1978 Zeit.(https://en.wikipedia.org/wiki/United_Nations_Interim_Force_in_Lebanon)"
"205",3,205,"Entfernt. Bitte verzichten Sie auf überzogene Polemik. Danke, die Redaktion/md"
"206",3,206,"Darüber berichtet ZON nicht? Warum nicht? Weil sie ebenfalls von diesem Nicht-Vertrauen betroffen ist?! Kein Wunder - bei der Einseitigkeit hier schon im Forum!Ach ja, die gewünschte Quelle: https://www.tagesschau.de/inland/gesellschaft/berichterstattung-gaza-100.htmlSeit fast 11 Monaten herrscht Krieg in Gaza und Israel, seit fast 11 Monaten berichten Medien darüber, und seit fast 11 Monaten werden Medien für ihre Berichte immer wieder kritisiert. Eine Kritik ist dabei besonders laut: Deutsche Medien würden einseitig berichten, und zwar zugunsten Israels. Verlieren die deutschen Medien also gerade wichtiges Vertrauen?Dieser Kommentar verschwindet wohl auch gleich wieder im ""Entfernt-Ordner"" ......... wenn er überhaupt erscheint!"
"207",3,207,"US-Sanktionen gegen Siedler? Das ist neu und gut. Vielleicht sollten wir sie auch besser ""Besatzer"" nennen und nicht mehr Siedler."
"208",3,208,"""Auswärtiges Amt äußert sich besorgt wegen Lage in Westjordanland ""diese Meldung gab es doch heute Mittag schon. Wenn das alles ist, was das Auswärtige Amt dazu zu sagen hat, sollte das Auswärtige Amt lieber schweigen und sich nicht lächerlich machen."
"209",3,209,"USA kündigen neue Sanktionen gegen israelische Siedler anZum einen wird die Gewalt verurteilt, zum anderen werden waffen geliefert um die Gewalt weiter auszuüben."
"210",3,210,"USA erlassen Sanktionen gegen israelische SiedlerNicht anders wollte die BDS ursprünglich. "
"211",3,211,"""Die USA setzen eine NGO, die illegale Siedlungen im Westjordanland unterstützen soll, auf ihre Sanktionsliste. Zuvor begann Israel dort einen Militäreinsatz. ""Um Irrtümer vorzubeugen -- der Militäreinsatz war natürlich nicht gegen jüdische Siedler gerichtet."
"212",3,212,"Israel macht gerade richtig Alarm im Westjordanland - kriegt man hier irgendwie kaum mit. Unter ferner liefen sozusagen. Ist menschlich und verständlich. Die soundsovielte Frontbewegung im Ukraine-Krieg oder mal wieder Raketen der Hamas auf Israel - man gewöhnt sich dran und stumpft entsprechend ab."
"213",3,213,"Aktuelle Meldung:USA verhängt wiederholt Sanktionen gegen Siedlergewalt im Westjordanland.Wie unterscheidet sich Siedlergewalt vom Terror der extremistischen Palästinenser? Richtig, eine Strafverfolgung der Siedlergewalt durch den ""Rechtsstaat"" Israel kommt nur höchst selten vor.https://www.timesofisrael.co…"
"214",3,214,"Entfernt. Bitte bleiben Sie beim Thema. Danke, die Redaktion/md"
"215",3,215,"Aktivisten der Organisation sollen etwa eine Ortschaft abgesperrt und deren 250 palästinensische Bewohner gezwungen haben, sie zu verlassen.Wäre es nicht die Aufgabe der israelischen Sicherheitskräfte gewesen, solche Vertreibungen zu unterbinden?"
"216",3,216,"Entfernt. Bitte nutzen Sie zur besseren Nachvollziehbarkeit Verlinkungen oder detaillierte Zitation als Quellenangabe.  Danke, die Redaktion/SC"
"217",3,217,"""..Auslöser sei ein ""deutlicher Anstieg terroristischer Aktivitäten im vergangenen Jahr""...""aus Zeit - 16.08.2024: ""..Israelische Siedler haben ein Dorf im Westjordanland angegriffen und dabei wohl einen 23-Jährigen getötet..""Ich bin dann doch mal gespannt, wann die israelische Armee die erste jüdische Siedlung umstellt, um entsprechend gegen gewalttätige Siedler vorzugehen...."
"218",3,218,"Amnesty International fordert EU-Sanktionen gegen Israel. Die Menschenrechtsorganisation Amnesty International hat die EU-Staaten aufgerufen, Sanktionen wegen der israelischen Siedlungspolitik zu verhängen. In einem Brief an die Außenminister der 27 Mitgliedsländer und den EU-Außenbeauftragten Josep Borrell spricht sich Amnesty International für ein umfassendes Waffenembargo und ein Verbot von Investitionen in bestimmte israelische Unternehmen ausDann eben Versuch Nr. 3. Die Amnesty nutzt die Stellungnahme der IGH zur Unterstützung der BDS-Bewegung mit Sitz in Ramallah. Aktivismus, vorhersehbar, geschenkt. Aber dem Gutachter IGH ein mutmaßliches politisches Engagement für ""die Sache"" einfach zu schenken bin ich nicht gewillt. Wie lautet die Problematik einer jeden Apartheid-ähnlichen Politik? Ohne ethnische Diskriminierung gäbe es keinen Terror vonseiten ethnisch Diskriminierter. Diskriminierung ist da ursächlich für Terror, nicht etwa andersrum. Und wie lautet die Problematik der israelischen Politik in den fraglichen Gebieten? Ohne den ""palästinensisch"" motivierten Terror gäbe es keine räumliche Trennung von Israelis und Nicht-Israelis. Terror ist da ursächlich für Trennung, nicht etwa umgekehrt. Aber die IGH-Mehrheit ignoriert das einfach. Sie setzt mit Rassismus vergiftete Äpfel und stinknormale Terrorbekämpfungs-Birnen gleich. "
"219",3,219,"Das größte Problem im gesamten Westjordanland war in den letzten Monaten die zunehmende Siedlergewalt. Das Westjordanland, das von der Fatah regiert wird, war im Vergleich zum von der Hamas regierten Gazastreifen relativ ruhig. Vor dem 07.10. gab es zuletzt wenig Bedrohung oder Attentate aus der Westbank. Dass die Menschen dort nun im Rahmen der Einsätze gegen Hamas weiter drangsaliert, Folter ausgesetzt, zusammengeschlagen oder erschossen werden, zeigt dass Israel hier das Ziel einer ethnischen Säuberung verfolgt. Hier wird nicht mehr zwischen Hamas, Terroristen und Zivilbevölkerung unterschieden. Hier will man einfach die Palästinenser loswerden, um sich deren Land anzueignen."
"220",3,220,"Entfernt. Bitte verzichten Sie auf überzogene Polemik. Danke, die Redaktion/md"
"221",3,221,"Entfernt. Bitte belegen Sie Ihre Behauptungen mit entsprechenden Quellen. Danke, die Redaktion/tba"
"222",3,222,"""Nach UN-Charta sei die israelische Regierung deshalb dazu verpflichtet, Recht und Ordnung aufrechtzuerhalten und die Zivilbevölkerung zu schützen, auch gegen Angriffe gewaltbereiter jüdischer Siedler.""Nein, Israel hat die Pflicht, aus dem Westjordanland zu verschwinden. "
"223",3,223,"Auswärtiges Amt besorgt über Lage im WestjordanlandBesorgt ist wahrscheinlich zu wenig. Inzwischen wird von israelischer Regierungsseite gefordert, in der Westbank entsprechend Gaza die Palästinänser zeitweilig zu räumen (aka vertreiben), das es sich auch in der WB um einen Krieg  handle.‘This is a war’: FM urges Gaza-style temporary evacuation of Palestinians in West Bankhttps://www.timesofisrael.com/this-is-a-war-fm-calls-for-gaza-style-evacuation-of-palestinians-in-west-bank/Das einzig positive, dass sich dieser Meldung abgewinnen lässt, ist, dass diese Idee vom israelischen Aussenminister Katz kommt - und somit ein winziger Schritt zur Zwei-Staaten-Anerkennung sein könnte…"
"224",3,224,"Es ist unfassbar, dass die Hamas weiterhin Geiseln in ihrer Gewalt hält und sich weigert zu kapitulieren, obwohl das Leid in Gaza täglich größer wird. Am 7. Oktober verübte diese Terrorbande ein unvorstellbares Massaker an Jüdinnen und Juden – ein klarer Genozid, der Israel keine andere Wahl ließ, als mit aller Härte zu reagieren. Diese notwendige Offensive setzt sich fort, wie der jüngste israelische Angriff rund um Chan Junis zeigt, bei dem 16 Menschen ums Leben kamen. Es ist furchtbar, dass die Hamas trotz des Leids und der Opfer immer noch nicht kapituliert hat, wodurch dieser Krieg weiterhin notwendig bleibt. Solange die Hamas die Zivilbevölkerung als menschliche Schutzschilde missbraucht und die Geiseln nicht freilässt, wird Israel gezwungen sein, seine Offensive fortzusetzen, um die Sicherheit der eigenen Bevölkerung zu gewährleisten und den Terror zu bekämpfen."
"225",3,225,"Mehrere betroffene Kibbuze und Gemeinden hatten zuvor mitgeteilt, nicht an einer offiziellen Zeremonie teilzunehmen, sondern private Gedenkfeiern im kleinen Kreis zu organisieren. Sie forderten von der Regierung, sich stattdessen auf die Rettung der noch in Gaza befindlichen Geiseln zu konzentrieren.Das sagt eigentlich alles über die Prioritäten der Regierung aus."
"226",3,226,"Amnesty International fordert EU-Sanktionen gegen IsraelGibts doch schon seit Jahren in Deutschland. Interessiert bisher nur keinen."
"227",3,227,"Entfernt. Bitte formulieren Sie Kritik sachlich und differenziert. Danke, die Redaktion/mf"
"228",3,228,"Israel gewährt internationalen Journalisten keinen freien Zugang. Aus welchen Gründen auch immer. Wäre es dann nicht sinnvoll, Augenzeugen, die in Gaza waren, zu Wort kommen zu lassen? Ärzte und Sanitäter, die schon weltweit humanitäre Einsätze absolviert haben, können doch ein gutes Zeugnis ablegen über das, was sie in Gaza gesehen und erlebt haben."
"229",3,229,">> Zudem empfiehlt die Organisation, in der EU den Handel mit Gütern aus israelischen Siedlungen in besetzten Gebieten zu verbieten. Auch Ostjerusalem solle dabei eingeschlossen werden. Amnesty International beruft sich dabei auf ein Gutachten des Internationalen Gerichtshofs zur israelischen Besatzung palästinensischer Gebiete. […] Amnesty International vertrat in der Vergangenheit wiederholt kontroverse Positionen in Bezug auf Israel. <<Wenn man die Position von AI hier noch für kontrovers hält, wird man wohl eher seine eigene Position auf den Prüfstand stellen müssen. Was hier gefordert wird, baut konsequent auf dem neuen Den Haager Gutachten auf, auf das AI sich zu Recht beruft."
"230",3,230,"Amnesty International vertrat in der Vergangenheit wiederholt kontroverse Positionen in Bezug auf Israel. So bezeichnete die NGO Israel als ""Apartheidstaat"" und war daraufhin Antisemitismusvorwürfen ausgesetzt. Amnesty International wird immer gern zitiert, wenn es der eigenen Sache dient, und verdammt u. diskreditiert, wenn nicht. Das höchste Gericht der Welt in seiner Advisory Opinion vom 19. Juli 2024:Accordingly, the Court is of the view that the régime of comprehensive restrictions imposed by Israel on Palestinians in the Occupied Palestinian Territory constitutes systemic discrimination based on, inter alia, race, religion or ethnic origin, in violation of Articles 2, paragraph 1, and 26 of the ICCPR, Article 2, paragraph 2, of the ICESCR, and Article 2 of CERD. The Court further observes that Israel’s legislation and measures impose and serve to maintain a near-complete separation in the West Bank and East Jerusalem between the settler and Palestinian communities. For this reason, the Court considers that Israel’s legislation and measures constitute a breach of Article 3 of CERD.https://www.icj-cij.org/node/204176Article 3 of CERDStates Parties particularly condemn racial segregation and apartheid and undertake to prevent, prohibit and eradicate all practices of this nature in territories under their jurisdiction.https://www.ohchr.org/en/instruments-mechanisms/instruments/international-convention-elimination-all-forms-racial"
"231",3,231,"Wunderschöne Nachrichten von der Rettung des muslimischen Beduinen durch die IDF"
"232",3,232,"Wieso verschwinden die Bewertungen?"
"233",3,233,"Der ICJ hat sich in seinem Gutachten auf das ICERD hinsichtlich der Bewertung diskriminierender Momente durch israelische Gesetze/Verordnungen bezogen, nicht hingegen auf die Anti-Apartheid-Konvention. Der Hintergrund dieser Entscheidung ist zu finden im erforderlichen Nachweis der Absicht des Begehens des apartheidlich bestimmten Verbrechens gegen die Menschlichkeit (Art. 7(1)(j) Rom-Statut) - analog zum Nachweisanspruch im Verdachtsfall des Genozid in einer enger definierten Auslegung. Art. 3 ICERD beinhaltet allerdings: ""Die Vertragsstaaten verurteilen insbesondere die Segregation und die Apartheid und verpflichten sich, alle derartigen Praktiken in ihren Hoheitsgebieten zu verhindern, zu verbieten und auszumerzen"".Art. 1(1) ICERD definiert den Begriff der Rassendiskriminierung als Handlung der Bevorzugung resp. der Zurückstellung von Gruppen aufgrund der Rasse, der Hautfarbe, der Abstimmung oder der Zugehörigkeit nationaler oder ethnischer Art hinsichtlich von Menschenrechten oder Grundfreiheiten politischer, wirtschaftlicher, sozialer, kultureller und anderer Arten. Materiellrechtlich wird damit hinsichtlich der Auswirkungen auf eine zurückgestellte Gruppe der gleiche Rechtsumfang erfaßt.Aufgrund des vorliegenden Beweismaterials konnte der ICJ zu keiner anderen Auffassung kommen als die Existenz weitreichender diskriminierender Strukturen im OPT als existent zu bewerten."
"234",3,234,"Bei einem Überfall von israelischen Siedlern auf einen palästinensischen Ort im Westjordanland ist Berichten zufolge ein Mann erschossen worden.Schon wieder. Und was macht Israel heute? Es geht gegen Palästinenser vor. Über ein Vorgehen gegen die Siedler hingegen gibt es in diesem Fall keine Berichte"
"235",3,235,"Automatisch übersetzt Die IDF haben am Sonntag bei der Lieferung von mehr als 25.000 Ampullen mit Impfstoff und Kühlgeräten über den Grenzübergang Kerem Shalom nach Gaza mitgewirkt Ich bedanke mich überaus herzlichst für die herausragende Unterstützung. Israel hat großartiges geleistet. Damit ist tausenden von Kindern geholfen.https://www.theguardian.com/world/article/2024/aug/27/gaza-polio-vaccine-rollout-hindered-by-israeli-evacuation-orders-says-unhttps://www.unocha.org/publications/report/occupied-palestinian-territory/humanitarian-situation-update-209-gaza-strip"
"236",3,236,"""Palästinenser melden fünf Tote bei Luftangriff im Westjordanland""Da die Westbank als illegal besetzt gilt, ist laut internationalen Gesetzen bewaffneter Wiederstand übrigens erlaubt.Während die Siedler mit Terroristen gleichzusetzen sind. Inzwischen ist die Gewalt so regelmäßig, dass man von vier Attacken pro Tag spricht. Sehr oft auch tödliche. Palestinenser haben ein Recht auf Selbstverteidigung."
"237",3,237,"Entfernt. Bitte belegen Sie Ihre Behauptungen mit entsprechenden Quellen. Danke, die Redaktion/AB"
"238",3,238,"Nachdem es offizielle Regierungslinie ist, das Westjordanland als Eigentum zu betrachten, sollte ZON mal die Wortwahl überdenken.Es sind Besatzungstruppen die dort gegen die Bevölkerung vorgehen. Diese ist berechtigt, sich dagegen zu wehren. Siehe diverse UN Resolutionen zum Westjordanland und Palästina an sich"
"239",3,239,"Entfernt. Bitte verzichten Sie auf Pauschalisierungen. Danke, die Redaktion/AB"
"240",3,240,"Fantastische Nachricht ! Bravo IDF."
"241",3,241,"Entfernt. Rückmeldungen zu unserer Moderation nehmen wir gerne unter community@zeit.de entgegen. Danke, die Redaktion/SC"
