"","article.id","text.id","date","user","comment"
"167",1,166,"mike2021   vor 2 Tagen","m//mike2021","Jetzt hat man es Schwarz auf Weiß. AFD Wähler sind überzeugte Nazis. Bei der Einstellung der Jugend gute Nacht Deutschland. Die größte Herausforderung der Menschheit wird komplett ignoriert. "
"168",1,167,"Alexanderplatz   vor 2 Tagen","A//Alexanderplatz","Vor einiger Zeit waren mal 2 Millionen Menschen auf der Straße. Ich schrieb, dass mir das Angst macht - weil es NUR 2 Millionen sind. Wir brauchen 20 Millionen, die aufstehen - jeden Tag - mindestens! Erst dann bin ich ein wenig (sic!) beruhigt(er).Ich hatte Recht."
"169",1,168,"Monny2penny   vor 2 Tagen","M//Monny2penny","Da liest man vor wenigen Tagen, dass Menschen in den neuen Bundesländern nur eine kleine Rente erwarten können. Und dann wählen die eine Partei, welche den Mindestlohn ablehnt. Wo lassen die Leute denken?"
"170",1,169,"DrNoh   vor 2 Tagen","D//DrNoh","Die Wähler deg AfD haben ebenfalls aus Überzeugung gewählt, dass ihre Stimme eine Stimme für die Oppositionsrolle der AfD im Landtag ist, denn alle Parteien haben eine Koalition mit der AfD ausgeschlossen, das wußte der Wähler. Und deshalb ist die Aussage von Weidel und Co, dass die Wähler einen Regierungswechsel mit der AfD gewählt hätten, falsch. Die Wähler haben die AfD als Opposition gewählt."
"171",1,170,"Bernd@Leibowitz.de   vor 2 Tagen","Bd//Bernd@Leibowitz.de","Selbstmord aus Angst vor dem Tod …"
"172",1,171,"Maisblüte   vor 2 Tagen","M//Maisblüte","Ich finde es nicht richtig, dass in der Grafik über die Wahlergebnisse das Ergebnis der FDP nicht auftaucht, sondern einfach nur unter ""sonstige"" benannt wird. Die FDP ist immerhin Regierungspartei und hat immer wieder als Kleinstpartei die Regierungspolitik behindert. Sie ist der größte Verlierer dieser Wahlen und das ganze Debakel wird wieder einmal haupsächlich der SPD und den Grünen angerechnet. Bei einer derartig parteiischen Berichterstattung dürfte die Verärgerung unter den Menschen nur befeuert werden."
"173",1,172,"HuiShi   vor 2 Tagen","//HuiShi","Die Grafiken und Zahlen sind klasse, gerne mehr davon!Ich persönlich wünsche mir immer ehrliche Worte von Politikern, Medien, Lobbyisten etc.... Und inzwischen sollten wir sie meiner Meinung nach auch konkret von Wählern erfragen und den Gedankenprozess anstoßen und teils verlangen. Was heißt es z.B. wenn ein Herrn Höcke von Grausamkeiten spricht, die notwendig sein werden? Was genau? Was heißt das in Aktionen und Zahlen denn für AFD Wähler? Mo-Fr Asylanträge zulassen, Sa-So nicht, oder eher Mo-Mi? Und an den Tagen, an denen man es bildlich nicht tun würde, was wären die konkreten Maßnahmen, die die Wähler unterstützen würden? Genauso aber auch: wenn von der zu gewissem Grad unausweichlichen Umweltzerstörungsmigration gesprochen wird: was sind Grünenwähler bereit zu tun, wenn die Migrationszahlen so hoch werden, wie von ihnen befürchtet? Wieder bildlich: an wievielen Tagen gibt's hier Asyl, und wie wird konkret an den anderen Tagen die Grenze geschlossen? Die Ursachen und die Motivation mögen immer sehr vielschichtig sein, aber die Auswirkungen können ähnlich sein auf die man reagieren werden muss, denn ein ""weiter so"" oder ""niemand mehr rein"" wird beides nicht funktionieren. Es ist an der Zeit,  die Wähler zu fragen, dass diese sich konkret ehrlich machen,wenn schon Politiker sich dies nicht getrauen. Dann gibt es vielleicht auch neue Schnittmengen an Unterstützung für Lösungsansätze und kein Wähler ist in seiner Verortung gefangen. "
"174",1,173,"Zahnloser_Tiger   vor 2 Tagen","ZT//Zahnloser_Tiger","Betrachtet man die Wahlbeteiligung, hat sich die These eines wachsenden Politikverdrusses oder eines Desinteresses an Politik jedenfalls nicht bewahrheitet.In einem anderen Artikel der Zeit, der gleichfalls heute erschien, heißt es:Fast zwei Dritteln der Wähler war es laut Nachwahlbefragung wichtig, die Ampel an diesem Sonntag bei den Landtagswahlen abzustrafen.Beides schließt sich definitiv nicht aus, sondern ergänzt sich - widerspricht aber der These vom Überzeugungswähler ..."
"175",1,174,"ullibulli   vor 2 Tagen","u//ullibulli","Aus Protest wird irgendwann immer Überzeugung. Die AfD tritt nicht zum ersten Mal dort an. Erstwähler sind meistens Protestwähler.Die Gründe überraschen nicht, obwohl die ARD gestern das etwas anders erfragt haben will?!Naja, Sicherheit scheint das Hauptthema zu sein, übrigens genau das Thema womit in NRW damals die Laschet-Wüst-CDU gewonnen hat. Passiert ist für mehr Sicherheit dort nicht viel, siehe Solingen.Diese Wahl wird das Land verändern, ein „Weiter so“ darf es nicht geben, wenn man die AfD klein halten möchte."
"176",1,175,"Acht   vor 2 Tagen","EA//Ernst","Die meisten Erkenntnisse aus der Wählerbefragung sind trivial. Wo sind die meisten jungen Wähler? In der sozialen Medien. Wo arbeitet die AfD zweigleisig mit ihrem Marketingkonzept indem sie Lügen, Panik und Stimmung verbreitet und gleichsam ""tolle Typen"" wie Krah präsentiert der ""Nachrichten"" von rechten Influencern referieren?Die AfD ist mittlerweile mit ihrer offen sichtbaren Aggression gegen den ""Westen"" zu einer Partei der Bundesländer aus der ehemaligen DDR geworden. Rechtsrock im Osten macht massiv Genen den Westen Stimmung. Ich bin auf die Bundestagswahl gespannt."
"177",1,176,"panther   vor 3 Tagen","pp//pink","Es fehlt die in der Analyse die Unterscheidung nach m/w.Wenn das stimmt, was ich gerade online las, ein riesiger Unterschied. Selbst mal googeln..."
"178",1,177,"Traumtänzer123   vor 2 Tagen","T//Traumtänzer123","Die Zustimmung für die AfD ist eine Katastrophe, allerdings nichts, das überrascht. Die Kommentare aus den etablierten Parteien sind nun auch nicht mehr überraschend. Sie zeigen einmal mehr, dass dort immer noch nicht begriffen wird, was die Ursache dafür ist  und dort auch kein Interesse besteht, da ernsthaft in Analyse zu gehen. Schuldzuweisungen wie eh und je und genau das haben viele satt!Die Lebensrealität einer deutlichen Vielzahl von Menschen in diesem Lande wird einfach ignoriert. Die ""tolle"" schwarze Null von Schäuble will Lindner fortführen... und wer will noch bestreiten, dass dieses Totsparen Ursache für die vielen ""Großbaustellen"" in diesem Lande ist -und daran waren alle!!! etablierten Parteien aktiv beteiligt. Die Reichsten in diesem Land haben ihr Vermögen in den letzten 4 Jahren um 75 % mehren können, für den ""Mehrheits-Rest"" in diesem Lande  ist eher das Gegenteil der Fall. Wenn die etablierten Parteien nicht ganz ganz schnell hier auf den Boden der Tatsachen kommen, dann torpetieren sie die Afd bei den Bundestagswahlen 2025 in Regionen Deutschlands auf 50 %. Zur Ehrlichkeit gehört auch, die ""Köpfe"" der AfD mal genauer anzuschauen: Ostdeutsche??? Die Gründungsmitglieder sind da schon eindeutig ""aufgestellt"". Die ""Stärke"" der AfD entsetzt mich, das Auftreten der etablierten Parteien am Tag nach diesem Wahlergebnis jedoch erschüttert mich!!!"
"179",1,178,"Andus   vor 2 Tagen","A//Andus","Die Daten verraten, zumindest in der vorliegenden Analyse, nicht viel. Ich hätte gern mehr an dieser Stelle und eine tiefere Analyse. z.B. wird der Ukrainekrieg als wichtiges Thema genannt - aus den (gezeigten) Daten lässt sich das aber nicht ableiten. Auch „Junge wählen die äußeren Ränder, Ältere eher das Altbewährte“ stimmt offenbar nicht. Das BSW hat bei den Alten gewonnen, Grüne & SPD bei den Jungen. Auch die „unwichtigen“ Themen wären interessant gewesen, nicht nur die Top-3."
"180",1,179,"_oliver_   vor 2 Tagen","o//_oliver_","Die AfD kann nur kritisieren und meckern. Aber nie wird gesagt mit welchen konkreten Maßnahmen dieses oder jenes Thema besser werden soll. Dass das schon ausreicht und bei den Menschen verfängt ist ein Armutszeugnis ersten Ranges."
"181",1,180,"Tyska   vor 2 Tagen","T//Tyska","""Hexenbecher"" aus Thüringen, werde ich nicht mehr kaufen."
"182",1,181,"TheBlind   vor 2 Tagen","T//TheBlind","(Teil 2/2)Kann er das nicht verstehen ? Oder scheint ihm jetzt langsam zu dämmern das er ein großen Fehler gemacht hat? Ich glaube nicht, da die Medien, Zeitungen usw. wieder die falschen Fragen stellen nach dieser Wahl, sie lassen wieder die üblichen Verdächtigen mit ihren inhaltslosen Blabla davon kommen, sie wollen nicht an dem Status quo, eigentlich müsste jetzt Klagen gegen Alphabet und Co. rausgehauen werden, die Parteien müssten ihre inneren Strukturen säubern und die ganzen korrupten Dummschwätzer entsorgen... aber wer glaubt daran ? Gleichzeitig müssten endlich die wirklichen Probleme angegangen werden, d.h. aber auch Geld in die Hand zu nehmen für Infrastrukturen (und zwar auch an jeder Milchkanne), Massnahmen für die Ausländer (Integrationskosten), für die Armen in dieser Republik, es muss an die Rentengerechtigkeit ran, es muss wieder ein besseres Gleichgewicht zwischen Reichen und Armen hergestellt werden (Steuern!) und natürlich muss jetzt mal richtig ernsthaft das Thema Klima- und Umweltschutz angegangen werden. Und man merkt, das in vielen dieser Problemzonen eine Partei wie ein Fels in der Brandung sich da erfolgreich gegen stellt. Die muss weg und auf die Anklagebank."
"183",1,182,"TheBlind   vor 2 Tagen","T//TheBlind","Kompliziert ! Alexander Prinz (der dunkle Parabelritter, Funk/YT) hat die Ursachen der Unzufriedenheit, dem Hass, die Angst usw. gut erklärt, was er leider nicht erklären konnte, warum ca. 33 % AfD, 15 % BSW, 23 % CDU usw. gewählt haben, bei einer hohen Wahlbeteiligung. Eigentlich hätten Splitterparteien, die Sonstige, hohen Zuspruch haben müssen, hätte eine Wahlverweigerung usw. es eher erklärt als eben der oben genannte Zuspruch. Nein, es sind gefestigte Meinungen, man vertritt das Bild der Nazis ganz offen. Man hat als Hauptfeind die Ausländer, die Grünen und die Sozen... also den Feind welches auch die Union, die AfD und die BSW sich teilen (mal mehr, mal weniger - Stichwort: C.Linnemann bei denen die meinen die Union dürfte in diese Reihe nicht stehen). Die Gründe warum sich die Menschen von den etablierten Parteien nicht mehr vertreten fühlen kann man gut in den Büchern von Nico Semsrott, Marco Bülow, Arne Semsrott usw. nachlesen. Man kann bei HeyWolfi, Staiy, TopfvollGold (alle YT) usw. entnehmen, das Medienunternehmen wie Alphabet (Google/YT), Springer, aber auch all die anderen, das sie mit diesen Hass und dem Befeuern diesem Hasses guten Reibach machen und weiter fleissig Benzin ins Feuer giessen. Teilweise merken diese Leute nicht mal das sie ein Teil des Problems sind: siehe z.B. N.Blome der fassungslos war bei Welt TV, dabei war das was er seit Jahren herbei geschrieben hat. Kann er das nicht verstehen ?  (Teil 1/2)"
"184",1,183,"These   vor 2 Tagen","DO//Dr.","Die Jungen wählen Ewiggestrige. Dann gehen wir ja wieder herrlichen Zeiten entgegen. Entsetztlich."
"185",1,184,"Wandel   vor 2 Tagen","Ni//Nichts","Wie im Artikel beschrieben sollten wir einerseits froh sein, dass die Anzahl der Nichtwähler abgenommen hat und ein Rekordergebnis bei der Wahlbeteiligung gelungen ist. Das ist ein gutes Zeichen für die Demokratie.Gleichzeitig müssen wir endlich verstehen, dass man diese Menschen zurückgewinnen kann und nicht nur über die bisher steigende Anzahl der Nichtwähler philosophiert werden sollte.Dazu müsste die Fascho- und Nazikeule endlich ins Eck gestellt und mit validen Zahlen und Argumenten in der Öffentlichkeit durchdrungen werden.Das sehe ich als Hauptproblem der Ampel, da dringen nur Skandal- und Chaosnachrichten nach draußen (auch die Medien sollten in diesem Bereich in die Selbstkritik gehen) und es gelingt nur selten, mit realen Zahlen in die Breite zu kommen.Wenn es dann z.B. wie kurz vor den Wahlen endlich (und komischerweise auf einmal) gelingt, 28 Straftäter ohne wenn und aber endlich abzuschieben, wird auch das sicher einige Menschen versöhnlicher stimmen wenn das nicht nur eine panische Einzelaktion bleibt.Bisher wurden lediglich die Floskeln der Politiker direkt nach solchen Taten wahrgenommen, dass ""mit aller Härte"" durchgegriffen werden müsste.Geändert hat sich gefühlt garnichts.Genau das sind wohl nach den Zahlen der Nachwahlbefragungen die Themen, die die Menschen umtreiben und für eine aufmerksame Demokratie müsste das als ein Lösungsauftrag ernstgenommen werden, auch und vor allem über Parteibefindlichkeiten hinaus.Also los, es ist noch etwas Zeit bis 2025!"
"186",1,185,"Kleiwitz   vor 2 Tagen","SK//Sebastian","Interessant.Ich denke, damit ist die Aussage, dass das TV-Duell zwischen Voigt und Höcke ein Erfolg für die CDU und eher nachteilig für die AfD bzw. Höcke war, nicht mehr haltbar.Die Hoffnung, man könne mit einer rhetorischen Anpassung Wähler zurückgewinnen, hat darüber hinaus einen herben Dämpfer erlitten.Hat in den ""guten alten Zeiten"" noch recht gut funktioniert, im Jahre 2024 wohl weniger tragbar. Da müssen wohl neue Strategien gefunden werden."
"187",1,186,"wollewuppdich   vor 2 Tagen","w//wollewuppdich","Ws ebenfalls erschreckend ist:26% sind NICHT zur Wahl gegangen.DAS verstehe ich nicht."
"188",1,187,"Gascarino   vor 2 Tagen","G//Gascarino","Natürlich hat der Terrorakt von Solingen der AFD noch mal Auftrieb gegeben"
"189",1,188,"Elfenprinz   vor 2 Tagen","E//Elfenprinz","Die Wahl ist das Ergebnis einer komplexen Gemengenlage. Bisher haben die etablierten Parteien (SPD, FDP, Grüne, CDU) ihr liberales Progamm den den Bürgern im Osten übergestülpt. Die Vitae dieser Bürger hat eine andere Vergangenheit. Sie haben andere Befindlichkeiten. Hinzu kommt, dass es eine Parteienbindung wie im Westen in dieser Form nicht gibt. So haben Rattenfänger ein leichtes Spiel, verunsicherte Bürgen für sich zu instrumentalisieren, was ihnen auch gelungen ist. Es gibt sicher Punkte, wie Obergrenze bei Migration, über die gesprochen werden muß und auch Handlungsbedarf besteht. Der Staat hat das Machtmonopol mit dem er seine Bürger schützen muß. Wo es keine Kompromisse geben darf, ist die Gewaltenteilung, die die Basis für unser demokratisches Grundverständnis darstellt. Wir wollen nicht, dass unser Staat da hin driftet, wie wir es in Polen oder Ungarn gesehen bzw. sehen. Das sollen die sich überlegen, die extremen Parteien ihre Stimme gegeben haben.Der Aufruf Wagenknecht´s mit Frieden stiften ohne Waffen geht wohl an die falsche Adresse. Hier ist es eindeutig, wer der Brandstifter war. Jedes Volk hat das Recht sich wehren zu dürfen. Man müßte sich die Frage stellen, bei wie vielen Farbbeuteln sich Wagenknecht wehrt? "
"190",1,189,"Daywalker1986   vor 2 Tagen","D//Daywalker1986","Die 3 wichtigsten Themen Migration, soziale Sicherheit und Kriminalität und was macht die Politik?""Wir müssen unsere Politik nur besser erklären""Bund und Länder müssen handeln- abgelehnte Asylbewerber, warum dürfen die sich überhaupt in D frei bewegen? Abschiebehaft, von dort müssen sie ihre Rückreise organisieren. - Kriminalität, mehr Personal für Politei und Justiz!- Kriminelle, greift endlich durch! Warum muss man in der Zeitung von ""eisnchlägig Polizeibekannt"" oder ""Intensivtäter"" lesen? Prävention und eine zweite Chance ist wichtig, aber nicht die 10 Chance und das 10x DuDuDu dich will ich aber nicht nochmal wieder sehen vom Richter!- Räumt die Bahnhöfe und Innenstädte auf, es kann nicht sein das man an jedem größeren Bahnhof in D von Drogenkriminellen begrüßt wird. "
"191",1,190,"Bier   vor 2 Tagen","EK//Ein","""Nicht aus Protest, sondern aus Überzeugung gewählt"".Wo mag das noch hinführen?"
"192",1,191,"s7umpf   vor 2 Tagen","s//s7umpf","Also in Thürigen könnten AgD und BSW koalieren in Sachsen CDU und AgD. Klingt für mich jetzt nicht von dieser Welt.Wenn sie sich weigern.. wie lang würde es zu Neuwahlen dauern? Ich tausche meinen Frust nun gegen Voyeurismus. "
"193",1,192,"seppel0815   vor 2 Tagen","s//seppel0815","Ich glaube diesen Umfragen zu Protest oder Überzeugung nicht. Ich glaube es wissen alle das wenn man Überzeugung angibt statt Protest bei der AfD dann schockt das mehr."
"194",1,193,"Hansmann   vor 2 Tagen","MH//Muster","""Viel Zulauf erreicht das BSW vonseiten der Linken und der Nichtwähler.""Und kaum von der AFD. Nicht erstaunlich, vergleicht man die Schnittmengen der Parteien, vor allem im sozialen Bereich."
"195",1,194,"Neys   vor 2 Tagen","N//Neys","In naher Zukunft?""Sehenden Auges ließen wir in unserem naiven rechtsstaatlichen Freiheitsdenken zu, das die deutsche Geschichte an Bedeutung und sich in Vergessenheit verlor."""
"196",1,195,"armin.greder   vor 2 Tagen","ag//armin.greder","Entfernt. Bitte formulieren Sie Kritik sachlich und differenziert. Danke, die Redaktion/mlf"
