Farbe,Dokumentgruppe,Dokumentname,Code,Anfang,Ende,Gewicht,Segment,Bearbeitet von,Bearbeitet am,Erstellt von,Erstellt am,Fläche,Abdeckungsgrad %,Weitere am Segment vergebene Codes,Dokumentname,Erstellt am,Codierte Segmente,Wörter,Zeichen
●,,psych_spoerri,psych_spoerri > Akuter Schub einer chronischen Hebephrenie (1.),62,62,0,"Ich weiß die Gründe nicht, ich weiß die Gründe schon. Ich weiß die Gründe nicht, ich weiß die Gründe schon. Ich weiß die Gründe nicht, ich wTeiß die Gründe schon. Ich weiß die Gründe nicht, ich weiß die Gründe schon. Ich weiß die Grün",guhl,20.05.25 15:04,guhl,20.05.25 15:04:04,665,3.05,Pronomen > Pron_1SG (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,62,62,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Akuter Schub einer chronischen Hebephrenie (1.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,62,62,0,Ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Akuter Schub einer chronischen Hebephrenie (1.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,62,62,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Akuter Schub einer chronischen Hebephrenie (1.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,62,62,0,Ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Akuter Schub einer chronischen Hebephrenie (1.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,62,62,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Akuter Schub einer chronischen Hebephrenie (1.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,62,62,0,Ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Akuter Schub einer chronischen Hebephrenie (1.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,62,62,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Akuter Schub einer chronischen Hebephrenie (1.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,62,62,0,Ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Akuter Schub einer chronischen Hebephrenie (1.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,62,62,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Akuter Schub einer chronischen Hebephrenie (1.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,62,62,0,Ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Akuter Schub einer chronischen Hebephrenie (1.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,62,62,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Akuter Schub einer chronischen Hebephrenie (1.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,62,62,0,Ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Akuter Schub einer chronischen Hebephrenie (1.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,62,62,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Akuter Schub einer chronischen Hebephrenie (1.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,62,62,0,Ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Akuter Schub einer chronischen Hebephrenie (1.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,62,62,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Akuter Schub einer chronischen Hebephrenie (1.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,62,62,0,Ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Akuter Schub einer chronischen Hebephrenie (1.) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,psych_spoerri > Schizophrene Demenz (2-),64,64,0,"Ja, doch, chem, ja, und das wollt ich denn doch, das wollt ich doch.. Ja. (Wie geht es denn Ihren kleinen Tieren?) A, den geht es tüchtig kräftig gut... da könnt ihr gar nicht mehr rankommen... Ja. (Kristallglocke) ...Ja. (Kristallglocke) Ja wohl, das...",guhl,20.05.25 15:04,guhl,20.05.25 15:04:04,254,1.17,"Pronomen > Pron_1SG (Gewicht: 0)
Pronomen > Pron_3SG-PL (Gewicht: 0)",psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,64,64,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Schizophrene Demenz (2-) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,64,64,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Schizophrene Demenz (2-) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_3SG-PL,64,64,0,ihr,guhl,20.05.25 15:17,guhl,20.05.25 15:17:38,3,0.01,psych_spoerri > Schizophrene Demenz (2-) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,psych_spoerri > Schizophrene Demenz (3-),66,66,0,"e i ts ts ts e i ts ts, e i, ts ts, e m, 5, 10, 15, 20, 25, 9,18, 27. Gehen wir jetzt nachher fort? Fuz, Fuz, Fuz, Fuz. (Möchten Sie gern Schokolade?) Toblerone Schokolade.",guhl,20.05.25 15:04,guhl,20.05.25 15:04:04,172,0.79,,psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,psych_spoerri > Arteriosklerotische Demenz (4-),68,68,0,"Da waren ja noch die von der Reichsbahn. Da bin ich auch gewesen. Segen, Segen, Segen (Was haben Sie denn jetzt...) Und dann Segen, Segen, Segen. Und kommt die Gnade, Liebe, Treue und der Glaube, Liebe, Hoffnung und Glaube und Liebe, Glaube und Liebe, Treue. Glaube und Liebe, Treue, Glaube und Liebe, Treue. Wie meinen Herr Ober..., Wie meinen Herr Vertrauensarzt, wie meinen Medizinalchefarzt, Chefarzt, Chefarzt. Wie meinen Herr Chefarzt, Chefarzt...",guhl,20.05.25 15:04,guhl,20.05.25 15:04:04,453,2.08,Pronomen > Pron_1SG (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,68,68,0,ich,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,3,0.01,psych_spoerri > Arteriosklerotische Demenz (4-) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,68,68,0,meinen,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,6,0.03,psych_spoerri > Arteriosklerotische Demenz (4-) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,68,68,0,meinen,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,6,0.03,psych_spoerri > Arteriosklerotische Demenz (4-) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,68,68,0,meinen,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,6,0.03,psych_spoerri > Arteriosklerotische Demenz (4-) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,schema_class > Ausdrucksformen > Pronomen > Pron_1SG,68,68,0,meinen,guhl,20.05.25 15:18,guhl,20.05.25 15:18:06,6,0.03,psych_spoerri > Arteriosklerotische Demenz (4-) (Gewicht: 0),psych_spoerri,20.05.2025 15:04,256,3618,21800
●,,psych_spoerri,psych_spoerri > Hysterischer Dämmerzustand (5.),70,70,0,"(Wie geht es?) Wie (Wollen wir etwas absitzen?) Wie geht’s. Very, very, absitzen? (A) A. (Are we sitting down a little bit here, please?) Are we sitting down a little bit here, please? (Please?) Please? (Now?) Now? (Oü sommes-nous lä?) Oü sommes-nous lä? Oü sommes-nous? (Que faites-vous ici?) Que f’tes vous ici. (Which is your name?) Which is my name?",guhl,20.05.25 15:04,guhl,20.05.25 15:04:04,353,1.62,,psych_spoerri,20.05.2025 15:04,256,3618,21800
